NM_BARR,ID_BARR,number,rc_usd,night,d-none,d-sli,d-mod,d-ext,d-com,collapsed,fatalities,losses,homeless,injured,str_lr,col_lr,occ_lr,hom_lr,inj_lr
PERALTA,125010101012.0,2863.0,423721701,8959.95,837.2047411,1043.9127073,427.57418011,200.65346041,353.65499493,42.649844704,10.5841713997,87065735,1684.08808649,375.56597909,20.54785834114265,1.489690698707649,118.1275721371213,18795.730852181096,4191.607978727559
LA YAGÜITA DE PASTOR,125010101013.0,2820.0,332892170,17275.369064893974,743.883106,1033.442504,427.12384943,204.73574718999998,410.81478008,50.962064566,24.0090599621,62123437,3270.7739153,744.71257683,18.66172972093824,1.807165410141844,138.97856463680336,18933.16376057448,4310.83454155178
LOS JAZMINES,125010101014.0,3368.0,222887660,27999.000000000004,912.5192691,1268.2903133,516.44621518,241.00772445,429.73653184,59.251554516999995,45.618169108,47699127,5439.5317061,1220.68338687,21.400524098913213,1.759250431027316,162.9278513804064,19427.59279295689,4359.739229508196
NIBAJE,125010101015.0,638.0,53661450,3449.25,123.9067347,222.2583591,109.44319283,57.13121743,125.26050415,14.851757178,9.1054365154,15078915,984.1063531,244.22085512,28.100088753631585,2.327861626645768,263.98308372544756,28531.024225556277,7080.404584184968
CENTRO DE LA CIUDAD,125010101016.0,3173.0,654252704,8039.269029398329,312.88719615,825.30626066,581.59727993,368.993538356,1084.21566025,129.9188755413,36.66083789164,291574369,3545.574612528,943.0355591,44.566016743940146,4.094512308266625,456.0220308286381,44103.19644189537,11730.364485271844
PUEBLO NUEVO,125010101017.0,2040.0,130200881,11583.0,404.3630426,741.3219379,360.37560511,182.1073591,351.83209658,50.891519888,27.8144295252,33210856,3011.0204655,696.48023474,25.50739726808627,2.49468234745098,240.1314816990417,25995.169347319348,6012.952039540706
ENSANCHE BOLIVAR,125010101018.0,1498.0,291785277,15021.240806580496,270.4405014,525.4697114,266.00774784,139.30042318,296.7816352,40.684269969,33.384553189,72947467,4258.0375581,1025.0489391,25.00039347946359,2.715905872429906,222.24897143233946,28346.776494220383,6823.996448089344
LOS CIRUELITOS,125010101019.0,2234.0,124104513,1356.75,390.96944299,786.5611127,406.1981269,213.04304166,437.2282485,64.433340481,3.90340028954,38047822,397.28500248,94.17816625,30.657887711720438,2.884213987511191,287.70225093348074,29282.108161415148,6941.453196978073
LAS COLINAS,125010101020.0,2196.0,552239946,9674.156424717643,387.0527858,802.4708393,399.50571878,204.58933393,402.38114721,40.7272616666,15.9379174313,162471868,2752.58125165,635.92429371,29.420520776060805,1.854611187003643,164.74736123325786,28452.933060055817,6573.43406279024
URBANIZACIÓN  LOS REYES,125010101021.0,3178.0,840715436,16790.038666233897,462.44717608,1103.3431525,598.0161824,321.5595935,692.63395647,76.947692982,42.6690137764,282291805,5394.8276799,1299.00856888,33.57756890306041,2.421261579043424,254.13290954600828,32131.12123886544,7736.781282656661
BUENOS AIRES,125010101022.0,2292.0,218524372,9575.550000000001,363.57466342,794.2410939,423.91728635000004,226.17827663,484.08871242,71.029888426,25.4109652549,65904271,2969.9128125,718.85573991,30.158773804326827,3.099035271640489,265.3734276871824,31015.584613938623,7507.200525400629
GREGORIO LUPERÓN,125010101023.0,1094.0,521205577,14303.250000000002,170.69170468000002,392.422013,205.4949437,107.79818489,217.59315604,19.407083427,22.5125498166,166054569,4338.9552307,1018.71872691,31.85970688107845,1.773956437568556,157.3946467872686,30335.449850208868,7122.288479261705
MEJORAMIENTO SOCIAL,125010101024.0,1815.0,183771690,12434.85,318.5325979,639.8286312,323.8323383,169.70194292,363.10447442000003,45.90958605,23.507348998,53385811,3518.9434684,845.62440351,29.050073667421124,2.529453776859504,189.04408977993302,28299.04235595926,6800.4391167565345
LOS JARDINES METROPOLITANOS,125010101025.0,1480.0,543001990,4486.894216505317,336.5752866,542.81807001,246.17136158,121.709659684,232.725607564,20.324796466,5.21266995673,133515576,1046.27840148,239.95893455,24.588413761057453,1.373297058513513,116.1754591306136,23318.543985975877,5347.996252447769
LA TRINITARIA,125010101026.0,432.0,839208170,2440.8,191.0421116,116.36735552,53.67541172,26.03982627,44.87528626,3.147801993,0.9989169187,99148573,292.7542417,64.181708138,11.814538534717883,0.72865786875,40.92579968452966,11994.192137823664,2629.5357316453624
LA ZURZA,125010101027.0,1008.0,370875651,4873.386718627739,203.82023184,381.7837643,180.2128011,87.71863509,154.46452263999998,12.207828765,4.1216877089,89187550,1089.62141304,238.83994732,24.04783090354361,1.211094123511905,84.57542868792885,22358.60759572182,4900.902824047856
EL  ENSUEÑO,125010101028.0,2475.0,286596640,13896.952233970876,567.05681714,938.0511263000001,411.7296201,197.81112632,360.35118777,41.869825603,20.4724372722,67197136,3008.5060963,678.97124262,23.446588724353948,1.691710125373737,147.3160224452341,21648.675519987435,4885.756467956086
PEKÍN,125010101029.0,3548.0,307221868,26611.200000000004,971.5434806,1370.1385125,549.5800124900001,250.24381129,406.49419709,59.781095496,42.3689139388,63379592,4950.1814248,1080.18148664,20.62990909046223,1.684923773844419,159.21459362524047,18601.872237253483,4059.123551887926
REPARTO UNIVERSITARIO,125010101030.0,1083.0,682815471,6875.781724700995,219.6186262,415.4624636,194.63669898,94.38524181,158.89701746,12.434529968,7.0601275688,151609662,1646.4400901,361.99785719,22.20360670196661,1.148156045060018,102.68108924163123,23945.49675981167,5264.824738248101
VILLA OLGA,125010101031.0,2507.0,981517622,12480.750000000002,394.9995837,926.0936396,490.75314380000003,250.09509178,445.05850902,28.92240249,12.7255157315,292871474,3536.64170204,792.06596829,29.83863635651921,1.153665835261268,101.96114601686595,28336.772245578184,6346.301049936902
REPARTO DEL ESTE,125010101032.0,940.0,313413335,4129.650000000001,136.1868945,334.89036925,188.48602306,98.7968298,181.63989971,12.947820124,4.796524581,88654130,1242.7462394,281.94028328,28.286648968659804,1.377427672765957,116.14845279866331,30093.25825190996,6827.219819597302
LOS CERROS DE GURABO,125010101033.0,2966.0,1318546695,16902.07883635194,417.35047722,1050.293859,593.8821903,313.15226405,591.32125673,45.845845865,19.8337771722,397874903,4918.4493559,1123.4534479,30.175260729157653,1.545712942178018,117.34519383226842,29099.671132297084,6646.835923423491
REPARTO CONSUELO,125010101034.0,935.0,324003320,5914.976609256773,150.50344805,322.8558257,168.7101199,90.05184057,202.87877014,21.843504279,11.0910513771,102280648,1794.4909684,434.56335762,31.56777781265902,2.336203666203209,187.50794990030582,30338.090696616986,7346.831379517553
GURABO,125010101035.0,4293.0,1097152106,2873.3240544958894,609.26459655,1405.5615232,790.3869503,439.16091982,1048.62595259,132.440078779,7.400671160822,368885268,933.25868835,228.138118373,33.62207174520119,3.085023964104356,257.56479326590994,32480.1056424433,7939.867346881127
HOYA DEL CAIMITO,125010101036.0,1084.0,77776319,6937.650000000001,169.262916,374.0319618,202.7333626,108.66421555,229.3075928,33.641382289999996,21.245772862,25304092,2157.9180379,514.375607,32.53444284685723,3.103448550738007,306.23875320893956,31104.452341931345,7414.2628555778965
ARROYO HONDO ARRIBA,125010101039.0,2144.0,465808904,13467.600000000002,728.3368062,805.6701778,289.28306571,125.94405594,194.7658338,20.94301167,11.62912454,79892879,2018.29622817,429.84470633,17.151428009679673,0.976819574160448,86.34890062074903,14986.309573866167,3191.6949295345867
LOS ÁLAMOS,125010101038.0,1806.0,542973368,7640.802316029437,390.3311566,688.1552775,309.01725024,149.60530387,268.89100165,31.4583546,11.06485898063,129793802,1699.29901903,382.245694211,23.90426664073831,1.741880099667774,144.81278958647215,22239.798240363914,5002.690534331675
HATO MAYOR,125010101040.0,2162.0,146520338,14458.500000000004,463.8491325,797.3352581,370.6805223,183.7261533,346.40893537,48.885986339,34.2347563075,38437110,3545.2884404,821.7612601,26.233293057687217,2.261146454162812,236.7794467441297,24520.44430888404,5683.585849846109
JARDINES DEL ESTE,125010101041.0,1083.0,487202669,4337.417350553154,212.62546989999998,404.0002862,192.34452253,95.85596111,178.17376731,15.71817849,5.1452724076,130680340,1084.11862342,246.778654513,26.822582875765555,1.451355354570637,118.62525534795077,24994.56556288597,5689.529841566389
ARBOLEDA,125010101042.0,9.0,2516372,459.0000000000001,2.5587414,3.6202851,1.3376871,0.58474017,0.89854533,0.089854551,0.45825815,474739,75.64755,16.133256,18.86601458087081,0.9983839,99.83837690631806,16480.947712418296,3514.870588235293
EL DORADO,125010101043.0,1664.0,586086501,10392.125813797153,241.73349952,585.1424271,323.63819361,171.92831477000001,341.55755503,25.588344726,13.1810422505,186923029,3182.3466988,738.45372472,31.893419984848837,1.537761101322115,126.8368232513133,30622.672933529564,7105.896694780085
LOS RIELES,125010101044.0,1939.0,793026091,641.6913067445188,281.4649613,673.5008228,364.851801,196.01255531,423.16990673,44.769284986,1.38639460533,261003171,202.045835204,48.35386994,32.912305725630304,2.308885249406911,216.05320046543432,31486.453545558466,7535.378683141717
LA HERRADURA,125010101045.0,4968.0,960871317,22738.806927486014,1306.7857898,1868.4651406,775.34409805,365.97745635,651.42756725,76.923821145,30.68656709523,198451632,4324.04275243,959.7980119700001,20.65329963050254,1.548386093900966,134.9524062238154,19016.13732954134,4220.96909055428
LA BARRANQUITA,125010101046.0,463.0,548947098,1202.7288372131327,155.5889359,168.6569366,63.66762688,28.60620523,46.48029406,5.540385437,0.66735874966,89186220,182.79007711,40.39448958,16.246778646099163,1.196627524190065,55.487049866231736,15197.945825722994,3358.569972729588
LA FARDIQUERA,125010101047.0,698.0,321474984,2913.2999999999997,147.2690392,265.9144497,121.10639483,58.7629134,104.94720196,9.972811483,3.6515813542,74752390,682.0436402,153.12369829,23.252941438703097,1.428769553438395,125.34175519857207,23411.376796073186,5256.022321422442
BUENA VISTA,125010101048.0,1402.0,399886118,12487.324802582232,220.84340314,490.7127666,257.64726572,136.85276689,295.94377714,32.916926146,25.4364341386,129807550,3949.7455855,966.23872113,32.461129362214564,2.347854931954351,203.69802612437886,31630.03804212123,7737.7559758051075
LAS ANTILLAS,125010101049.0,1092.0,300675183,3154.3559161219614,190.14814632,394.4364565,197.6036597,102.14139003,207.67036720000002,21.692044759999998,6.3070270077,93632419,940.0862253,221.70253509,31.140720667625242,1.986450985347985,199.9465873671607,29802.794938110976,7028.456552948733
LOS MORÁN,125010101050.0,59.0,77338447,321.72160033392225,8.824413,19.8622865,11.07617034,6.03848838,13.1986443,1.95298019,0.572015832,16371280,96.9039923,23.85335306,21.168359165347823,3.310135915254237,177.79839196569068,30120.449543773597,7414.283975723748
ALTOS DE RAFEY,125010101051.0,1489.0,628257244,7329.079429124734,260.4333955,514.8432836,260.98088914,138.77261346,313.96979928,36.173623983,11.0783608352,166073997,2162.2122072800003,537.55834566,26.434076014700995,2.429390462256548,151.1562392293928,29501.825272730326,7334.595713669284
ZONA INDUSTRIAL,125010101052.0,621.0,343201770,1158.1063863279098,155.5722318,225.9307233,100.748661,49.06395591,89.68442678,7.034480895,1.56788512692,56641270,303.04872839,70.60128123,16.503781313988906,1.132766649758454,135.3835144534005,26167.607049547332,6096.269052954668
LA TERRAZA,125010101053.0,508.0,161645701,4011.563013938543,80.99523997,175.5552535,91.1287781,48.698,111.6227431,11.608273749,5.72777435,52832691,1271.6964466,316.2357649,32.684253949612035,2.285093257677166,142.78161230668255,31700.77204773736,7883.106006342412
URBANIZACIÓN HENRÍQUEZ,125010101054.0,1464.0,269531987,8768.217728748834,250.5754311,519.8533985,267.63013373,139.87533281,286.06568929,37.796242493,18.051785523,77408287,2457.3227154,573.59140494,28.719517710161686,2.581710552800546,205.87747797152235,28025.338688192493,6541.71033024573
LOS SANTOS,125010101055.0,766.0,64484041,7461.45,98.2585452,236.2512026,135.3042074,78.41653556,217.769496,24.0087218,16.915366317,25053402,2830.6909712,751.2785607,38.85209745560103,3.134297885117494,226.70347341334462,37937.54526533047,10068.801113724545
RINCÓN LARGO,125010101056.0,92.0,186074712,383.4000000000001,36.6173525,32.087307,11.3735647,4.87489149,7.0468837,0.626405451,0.25168036437,28623400,49.54394159,10.317093983,15.382745857075308,0.680875490217391,65.64433082159623,12922.259152321332,2690.9478307250906
VILLA OLÍMPICA,125010101057.0,3421.0,777190170,35752.71400073393,848.4018359400001,1289.7044463,552.13202173,262.5658283,468.19589418,60.841874824,47.8841986063,167567557,7278.2017823,1636.29488375,21.560689233716058,1.778482163811751,133.93164671447607,20357.060955290253,4576.701180549287
ÁREA MONUMENTAL,125010101058.0,1.0,1635840,0.0,0.9011579,0.03037365,0.02122208,0.01302934,0.03421703,0.001710852,0.0,78189,0.0,0.0,4.779772324096515,0.1710852,0.0,0.0,0.0
PONTEZUELA AL MEDIO,125010101059.0,1586.0,482176237,7824.335083290976,217.53583278,536.0267202,308.87777551,168.69137519,354.86833288,33.742346829,15.2099111926,163313178,2557.62939835,609.92743852,33.87001797272513,2.127512410403531,194.3923800641037,32688.137344882743,7795.262243081999
EL PLAY,125010201001.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CENTRO DEL PUEBLO,125010201002.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAS MERCEDES,125010201003.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA ALTAGRACIA,125010201004.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA ARCILLA,125090101001.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA CORPORACIÓN,125090101002.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAITOA,125010401001.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CANELA ABAJO,125010501001.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUEVO,125010501002.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CANELA ARRIBA O CENTRO DEL PUEBLO,125010501003.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAN FRANCISCO ARRIBA,125010601001.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOS COCOS O SAN FRANCISCO ABAJO,125010601002.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PALMARITO,125010601003.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QUINIGUA,125010601004.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EL PORTÓN,125010701001.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EL TAMARINDO,125010701002.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSANCHE HERMANAS MIRABAL,125010701003.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA MINA,125010701004.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA PAZ,125010701005.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA RINCONADA,125010701006.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOS JIMÉNEZ,125010701007.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MONSEÑOR ELISEO PÉREZ,125010701008.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRADERAS DEL YAQUE,125010701009.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAN ANTONIO,125010701010.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URBANIZACIÓN GRULLÓN,125010701011.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VILLA FÁTIMA,125010701012.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VILLA PROGRESO,125010701013.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MATEO PELÓN,125010701014.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EL CERRO,125020101001.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CENTRO DEL PUEBLO,125020101002.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOS CANDELONES,125020101003.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUARTE,125020101004.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JEREMÖAS O NUEVO,125020101005.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JALISCO,125020101006.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA MELLA,125020101007.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAN ANTONIO (EL BOLSILLO),125020101008.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA TRINITARIA,125020101009.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA ROTONDA,125020101010.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27 DE FEBRERO,125020101011.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA ALTAGRACIA,125020101012.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAN MIGUEL,125020101013.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HERMANAS MIRABAL,125020101015.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MANOLO TAVµREZ JUSTO,125020101016.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EL ABANICO,125020101017.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PICA PIEDRA (EL CANAL),125020101018.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MINERVA O SIMàN BOLÖVAR,125020101019.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA ESCUELA O EL CALLEJàN DE LA TOMA,125020101020.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEJÖA ARRIBA,125020101021.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEJÖA ABAJO,125020101022.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOMA DE PERRO,125020101023.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAN JOS?,125020101024.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PONTàN,125020101025.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA ESTACIàN,125020101026.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CENTRO DEL PUEBLO,125030101001.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EL PLAY,125030101002.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PUEBLO NUEVO,125030101004.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EL CAIMITO,125030301001.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EL PALERO,125030301002.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOS COROCITOS,125030301003.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOS CABALLOS,125030301004.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PASO AFUERA,125030301005.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VILLA ALBA,125040101001.0,145.7496615862042,4178146,572.57901945,17.273539200000002,42.7781818,25.894879,15.3390784,44.4639712,4.88279501,1.456754307,1748735,234.936919,62.9602769,41.85432099672383,3.350124423521939,254.41978443417446,41031.3530568536,10995.910566279132
LOS OSORIAS,125040101002.0,209.38267269847685,11589155,822.5619471000001,27.5027755,63.3228862,36.5396347,21.20401046,60.8133554,6.60054117,1.81088898,4659086,322.20604000000003,86.1337993,40.2021198885416,3.152381753911968,220.1522920412762,39171.03643512322,10471.40578331769
LOS SOLANO,125040101003.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EL CENTRO,125040101004.0,1020.4632336412167,51039968,4008.9001329000002,118.6877247,304.7846598,185.1505282,109.0049872,302.8352622,34.34744858,12.473481937999999,21080333,1617.918733,429.0559743,41.30161804845685,3.365868308399651,311.14474106334995,40358.17005572581,10702.585748615917
URBANIZACIàN LAS ESMERALDAS,125040101005.0,32.39580183125566,1755073,127.26723509999997,4.156185600000001,9.4779691,5.5797846,3.2888501,9.8930135,1.03966177,0.214877515,729859,51.785102,14.0025519,41.585662873857935,3.209248455758018,168.83961911418947,40690.0503175935,11002.479851941094
LAS PALOMAS O CENTRO DEL PUEBLO,125040201001.0,1027.4461424701865,18489713,4036.3325608499995,158.283062,312.8137683,172.6914506,98.9948873,284.6629969,29.45494347,5.106675949,7097848,1507.203814,403.20626,38.38809319071837,2.866811432002111,126.51772053005959,37340.92251513097,9989.421186719312
