taxonomy,conversion,weight
RES/Y:1999 - 2010/H:3/E:1,CR_LFM-DUM_H3,0.0035
RES/Y:1999 - 2010/H:3/E:1,MCF_LWAL-DUH_H3,0.342
RES/Y:1999 - 2010/H:3/E:1,MCF_LWAL-DUL_H3,0.21375
RES/Y:1999 - 2010/H:3/E:1,MCF_LWAL-DUM_H3,0.29925
RES/Y:1999 - 2010/H:3/E:1,MUR-ADO_LWAL-DNO_H3,0.005
RES/Y:1999 - 2010/H:3/E:1,MUR_LWAL-DNO_H3,0.095
RES/Y:1999 - 2010/H:3/E:2,CR_LFINF-DUH_H3,0.032
RES/Y:1999 - 2010/H:3/E:2,CR_LFINF-DUL_H3,0.02
RES/Y:1999 - 2010/H:3/E:2,CR_LFINF-DUM_H3,0.028
RES/Y:1999 - 2010/H:3/E:2,CR_LFM-DUH_H3,0.004
RES/Y:1999 - 2010/H:3/E:2,CR_LFM-DUL_H3,0.0025
RES/Y:1999 - 2010/H:3/E:2,CR_LFM-DUM_H3,0.0035
RES/Y:1999 - 2010/H:3/E:2,MCF_LWAL-DUH_H3,0.3094
RES/Y:1999 - 2010/H:3/E:2,MCF_LWAL-DUL_H3,0.193375
RES/Y:1999 - 2010/H:3/E:2,MCF_LWAL-DUM_H3,0.270725
RES/Y:1999 - 2010/H:3/E:2,MR_LWAL-DUH_H3,0.0182
RES/Y:1999 - 2010/H:3/E:2,MR_LWAL-DUL_H3,0.011375
RES/Y:1999 - 2010/H:3/E:2,MR_LWAL-DUM_H3,0.015925
RES/Y:1999 - 2010/H:3/E:2,MUR-ADO_LWAL-DNO_H3,0.0
RES/Y:1999 - 2010/H:3/E:2,MUR_LWAL-DNO_H3,0.09100000000000011
RES/Y:1999 - 2010/H:3/E:3,CR_LFINF-DUH_H3,0.108
RES/Y:1999 - 2010/H:3/E:3,CR_LFINF-DUL_H3,0.0675
RES/Y:1999 - 2010/H:3/E:3,CR_LFINF-DUM_H3,0.0945
RES/Y:1999 - 2010/H:3/E:3,CR_LFM-DUH_H3,0.008
RES/Y:1999 - 2010/H:3/E:3,CR_LFM-DUL_H3,0.005
RES/Y:1999 - 2010/H:3/E:3,CR_LFM-DUM_H3,0.007
RES/Y:1999 - 2010/H:3/E:3,CR_LWAL-DUH_H3,0.0
RES/Y:1999 - 2010/H:3/E:3,CR_LWAL-DUM_H3,0.0
RES/Y:1999 - 2010/H:3/E:3,MCF_LWAL-DUH_H3,0.2414
RES/Y:1999 - 2010/H:3/E:3,MCF_LWAL-DUL_H3,0.150875
RES/Y:1999 - 2010/H:3/E:3,MCF_LWAL-DUM_H3,0.211225
RES/Y:1999 - 2010/H:3/E:3,MR_LWAL-DUH_H3,0.0
RES/Y:1999 - 2010/H:3/E:3,MR_LWAL-DUL_H3,0.0
RES/Y:1999 - 2010/H:3/E:3,MR_LWAL-DUM_H3,0.0
RES/Y:1999 - 2010/H:3/E:3,MUR-ADO_LWAL-DNO_H3,0.0
RES/Y:1999 - 2010/H:3/E:3,MUR_LWAL-DNO_H3,0.1065
RES/Y:1999 - 2010/H:3/E:4,CR_LFINF-DUH_H3,0.132
RES/Y:1999 - 2010/H:3/E:4,CR_LFINF-DUL_H3,0.0825
RES/Y:1999 - 2010/H:3/E:4,CR_LFINF-DUM_H3,0.1155
RES/Y:1999 - 2010/H:3/E:4,CR_LFM-DUH_H3,0.008
RES/Y:1999 - 2010/H:3/E:4,CR_LFM-DUL_H3,0.005
RES/Y:1999 - 2010/H:3/E:4,CR_LFM-DUM_H3,0.007
RES/Y:1999 - 2010/H:3/E:4,MCF_LWAL-DUH_H3,0.2028
RES/Y:1999 - 2010/H:3/E:4,MCF_LWAL-DUL_H3,0.12675
RES/Y:1999 - 2010/H:3/E:4,MCF_LWAL-DUM_H3,0.17745
RES/Y:1999 - 2010/H:3/E:4,MR_LWAL-DUH_H3,0.0052
RES/Y:1999 - 2010/H:3/E:4,MR_LWAL-DUL_H3,0.00325
RES/Y:1999 - 2010/H:3/E:4,MR_LWAL-DUM_H3,0.00455
RES/Y:1999 - 2010/H:3/E:4,MUR_LWAL-DNO_H3,0.13
RES/Y:1999 - 2010/H:3/E:5,CR_LFINF-DUH_H3,0.14
RES/Y:1999 - 2010/H:3/E:5,CR_LFINF-DUL_H3,0.0875
RES/Y:1999 - 2010/H:3/E:5,CR_LFINF-DUM_H3,0.1225
RES/Y:1999 - 2010/H:3/E:5,CR_LFM-DUH_H3,0.024
RES/Y:1999 - 2010/H:3/E:5,CR_LFM-DUL_H3,0.015
RES/Y:1999 - 2010/H:3/E:5,CR_LFM-DUM_H3,0.021
RES/Y:1999 - 2010/H:3/E:5,MCF_LWAL-DUH_H3,0.1888
RES/Y:1999 - 2010/H:3/E:5,MCF_LWAL-DUL_H3,0.118
RES/Y:1999 - 2010/H:3/E:5,MCF_LWAL-DUM_H3,0.1652
RES/Y:1999 - 2010/H:3/E:5,MR_LWAL-DUH_H3,0.0118
RES/Y:1999 - 2010/H:3/E:5,MR_LWAL-DUL_H3,0.007375
RES/Y:1999 - 2010/H:3/E:5,MR_LWAL-DUM_H3,0.010325
RES/Y:1999 - 2010/H:3/E:5,MUR_LWAL-DNO_H3,0.0885
RES/Y:1999 - 2010/H:3/E:6,CR_LFINF-DUH_H3,0.14
RES/Y:1999 - 2010/H:3/E:6,CR_LFINF-DUL_H3,0.0875
RES/Y:1999 - 2010/H:3/E:6,CR_LFINF-DUM_H3,0.1225
RES/Y:1999 - 2010/H:3/E:6,CR_LFM-DUH_H3,0.024
RES/Y:1999 - 2010/H:3/E:6,CR_LFM-DUL_H3,0.015
RES/Y:1999 - 2010/H:3/E:6,CR_LFM-DUM_H3,0.021
RES/Y:1999 - 2010/H:3/E:6,CR_LWAL-DUH_H3,0.0
RES/Y:1999 - 2010/H:3/E:6,CR_LWAL-DUM_H3,0.0
RES/Y:1999 - 2010/H:3/E:6,MCF_LWAL-DUH_H3,0.1888
RES/Y:1999 - 2010/H:3/E:6,MCF_LWAL-DUL_H3,0.118
RES/Y:1999 - 2010/H:3/E:6,MCF_LWAL-DUM_H3,0.1652
RES/Y:1999 - 2010/H:3/E:6,MR_LWAL-DUH_H3,0.0118
RES/Y:1999 - 2010/H:3/E:6,MR_LWAL-DUL_H3,0.007375
RES/Y:1999 - 2010/H:3/E:6,MR_LWAL-DUM_H3,0.010325
RES/Y:1999 - 2010/H:3/E:6,MUR_LWAL-DNO_H3,0.0885
RES/Y:1999 - 2010/H:3/E:6,W_LFM-DUL_H3,0.0
RES/Y:1999 - 2010/H:4/E:1,CR_LFINF-DUH_H4,0.02
RES/Y:1999 - 2010/H:4/E:1,CR_LFINF-DUL_H4,0.0125
RES/Y:1999 - 2010/H:4/E:1,CR_LFINF-DUM_H4,0.0175
RES/Y:1999 - 2010/H:4/E:1,CR_LFM-DUL_H4,0.0
RES/Y:1999 - 2010/H:4/E:1,CR_LFM-DUM_H4,0.0
RES/Y:1999 - 2010/H:4/E:1,MCF_LWAL-DUH_H4,0.342
RES/Y:1999 - 2010/H:4/E:1,MCF_LWAL-DUL_H4,0.21375
RES/Y:1999 - 2010/H:4/E:1,MCF_LWAL-DUM_H4,0.29925
RES/Y:1999 - 2010/H:4/E:1,MUR_LWAL-DNO_H4,0.095
RES/Y:1999 - 2010/H:4/E:2,CR_LFINF-DUH_H4,0.032
RES/Y:1999 - 2010/H:4/E:2,CR_LFINF-DUL_H4,0.02
RES/Y:1999 - 2010/H:4/E:2,CR_LFINF-DUM_H4,0.028
RES/Y:1999 - 2010/H:4/E:2,CR_LFM-DUH_H4,0.004
RES/Y:1999 - 2010/H:4/E:2,CR_LFM-DUL_H4,0.0025
RES/Y:1999 - 2010/H:4/E:2,CR_LFM-DUM_H4,0.0035
RES/Y:1999 - 2010/H:4/E:2,CR_LWAL-DUH_H4,0.0
RES/Y:1999 - 2010/H:4/E:2,CR_LWAL-DUM_H4,0.0
RES/Y:1999 - 2010/H:4/E:2,MCF_LWAL-DUH_H4,0.3276
RES/Y:1999 - 2010/H:4/E:2,MCF_LWAL-DUL_H4,0.20475
RES/Y:1999 - 2010/H:4/E:2,MCF_LWAL-DUM_H4,0.28665
RES/Y:1999 - 2010/H:4/E:2,MUR_LWAL-DNO_H4,0.091
RES/Y:1999 - 2010/H:4/E:3,CR_LFINF-DUH_H4,0.096
RES/Y:1999 - 2010/H:4/E:3,CR_LFINF-DUL_H4,0.06
RES/Y:1999 - 2010/H:4/E:3,CR_LFINF-DUM_H4,0.084
RES/Y:1999 - 2010/H:4/E:3,CR_LFM-DUH_H4,0.02
RES/Y:1999 - 2010/H:4/E:3,CR_LFM-DUL_H4,0.0125
RES/Y:1999 - 2010/H:4/E:3,CR_LFM-DUM_H4,0.0175
RES/Y:1999 - 2010/H:4/E:3,MCF_LWAL-DUH_H4,0.2414
RES/Y:1999 - 2010/H:4/E:3,MCF_LWAL-DUL_H4,0.150875
RES/Y:1999 - 2010/H:4/E:3,MCF_LWAL-DUM_H4,0.211225
RES/Y:1999 - 2010/H:4/E:3,MR_LWAL-DUH_H4,0.00568
RES/Y:1999 - 2010/H:4/E:3,MR_LWAL-DUL_H4,0.00355
RES/Y:1999 - 2010/H:4/E:3,MR_LWAL-DUM_H4,0.00497
RES/Y:1999 - 2010/H:4/E:3,MUR_LWAL-DNO_H4,0.09229999999999977
RES/Y:1999 - 2010/H:4/E:4,CR_LFINF-DUH_H4,0.216
RES/Y:1999 - 2010/H:4/E:4,CR_LFINF-DUL_H4,0.135
RES/Y:1999 - 2010/H:4/E:4,CR_LFINF-DUM_H4,0.189
RES/Y:1999 - 2010/H:4/E:4,CR_LFM-DUH_H4,0.024
RES/Y:1999 - 2010/H:4/E:4,CR_LFM-DUL_H4,0.015
RES/Y:1999 - 2010/H:4/E:4,CR_LFM-DUM_H4,0.021
RES/Y:1999 - 2010/H:4/E:4,MCF_LWAL-DUH_H4,0.14
RES/Y:1999 - 2010/H:4/E:4,MCF_LWAL-DUL_H4,0.0875
RES/Y:1999 - 2010/H:4/E:4,MCF_LWAL-DUM_H4,0.1225
RES/Y:1999 - 2010/H:4/E:4,MR_LWAL-DUH_H4,0.004
RES/Y:1999 - 2010/H:4/E:4,MR_LWAL-DUL_H4,0.0025
RES/Y:1999 - 2010/H:4/E:4,MR_LWAL-DUM_H4,0.0035
RES/Y:1999 - 2010/H:4/E:4,MUR_LWAL-DNO_H4,0.04000000000000011
RES/Y:1999 - 2010/H:4/E:5,CR_LFINF-DUH_H4,0.2
RES/Y:1999 - 2010/H:4/E:5,CR_LFINF-DUL_H4,0.125
RES/Y:1999 - 2010/H:4/E:5,CR_LFINF-DUM_H4,0.175
RES/Y:1999 - 2010/H:4/E:5,CR_LFM-DUH_H4,0.06
RES/Y:1999 - 2010/H:4/E:5,CR_LFM-DUL_H4,0.0375
RES/Y:1999 - 2010/H:4/E:5,CR_LFM-DUM_H4,0.0525
RES/Y:1999 - 2010/H:4/E:5,MCF_LWAL-DUH_H4,0.126
RES/Y:1999 - 2010/H:4/E:5,MCF_LWAL-DUL_H4,0.07875
RES/Y:1999 - 2010/H:4/E:5,MCF_LWAL-DUM_H4,0.11025
RES/Y:1999 - 2010/H:4/E:5,MR_LWAL-DUH_H4,0.0028
RES/Y:1999 - 2010/H:4/E:5,MR_LWAL-DUL_H4,0.00175
RES/Y:1999 - 2010/H:4/E:5,MR_LWAL-DUM_H4,0.00245
RES/Y:1999 - 2010/H:4/E:5,MUR_LWAL-DNO_H4,0.028
RES/Y:1999 - 2010/H:4/E:6,CR_LFINF-DUH_H4,0.2
RES/Y:1999 - 2010/H:4/E:6,CR_LFINF-DUL_H4,0.125
RES/Y:1999 - 2010/H:4/E:6,CR_LFINF-DUM_H4,0.175
RES/Y:1999 - 2010/H:4/E:6,CR_LFM-DUH_H4,0.06
RES/Y:1999 - 2010/H:4/E:6,CR_LFM-DUL_H4,0.0375
RES/Y:1999 - 2010/H:4/E:6,CR_LFM-DUM_H4,0.0525
RES/Y:1999 - 2010/H:4/E:6,MCF_LWAL-DUH_H4,0.126
RES/Y:1999 - 2010/H:4/E:6,MCF_LWAL-DUL_H4,0.07875
RES/Y:1999 - 2010/H:4/E:6,MCF_LWAL-DUM_H4,0.11025
RES/Y:1999 - 2010/H:4/E:6,MR_LWAL-DUH_H4,0.0028
RES/Y:1999 - 2010/H:4/E:6,MR_LWAL-DUL_H4,0.00175
RES/Y:1999 - 2010/H:4/E:6,MR_LWAL-DUM_H4,0.00245
RES/Y:1999 - 2010/H:4/E:6,MUR_LWAL-DNO_H4,0.028
RES/Y:1999 - 2010/H:5/E:1,CR_LFINF-DUH_H5,0.18
RES/Y:1999 - 2010/H:5/E:1,CR_LFINF-DUL_H5,0.1125
RES/Y:1999 - 2010/H:5/E:1,CR_LFINF-DUM_H5,0.1575
RES/Y:1999 - 2010/H:5/E:1,CR_LFM-DUH_H5,0.2
RES/Y:1999 - 2010/H:5/E:1,CR_LFM-DUL_H5,0.125
RES/Y:1999 - 2010/H:5/E:1,CR_LFM-DUM_H5,0.175
RES/Y:1999 - 2010/H:5/E:1,CR_LWAL-DUH_H5,0.0
RES/Y:1999 - 2010/H:5/E:1,CR_LWAL-DUL_H5,0.0
RES/Y:1999 - 2010/H:5/E:1,CR_LWAL-DUM_H5,0.0
RES/Y:1999 - 2010/H:5/E:1,MCF_LWAL-DUL_H5,0.0
RES/Y:1999 - 2010/H:5/E:1,MCF_LWAL-DUM_H5,0.0
RES/Y:1999 - 2010/H:5/E:1,MR_LWAL-DUH_H5,0.0
RES/Y:1999 - 2010/H:5/E:1,MR_LWAL-DUL_H5,0.0
RES/Y:1999 - 2010/H:5/E:1,MR_LWAL-DUM_H5,0.0
RES/Y:1999 - 2010/H:5/E:1,MUR_LWAL-DNO_H5,0.05
RES/Y:1999 - 2010/H:5/E:2,CR_LFINF-DUH_H5,0.212
RES/Y:1999 - 2010/H:5/E:2,CR_LFINF-DUL_H5,0.1325
RES/Y:1999 - 2010/H:5/E:2,CR_LFINF-DUM_H5,0.1855
RES/Y:1999 - 2010/H:5/E:2,CR_LFM-DUH_H5,0.088
RES/Y:1999 - 2010/H:5/E:2,CR_LFM-DUL_H5,0.055
RES/Y:1999 - 2010/H:5/E:2,CR_LFM-DUM_H5,0.077
RES/Y:1999 - 2010/H:5/E:2,CR_LWAL-DUH_H5,0.08
RES/Y:1999 - 2010/H:5/E:2,CR_LWAL-DUL_H5,0.05
RES/Y:1999 - 2010/H:5/E:2,CR_LWAL-DUM_H5,0.07
RES/Y:1999 - 2010/H:5/E:2,MCF_LWAL-DUL_H5,0.0
RES/Y:1999 - 2010/H:5/E:2,MCF_LWAL-DUM_H5,0.0
RES/Y:1999 - 2010/H:5/E:2,MR_LWAL-DUH_H5,0.0
RES/Y:1999 - 2010/H:5/E:2,MR_LWAL-DUL_H5,0.0
RES/Y:1999 - 2010/H:5/E:2,MR_LWAL-DUM_H5,0.0
RES/Y:1999 - 2010/H:5/E:2,MUR_LWAL-DNO_H5,0.05
RES/Y:1999 - 2010/H:5/E:3,CR_LFINF-DUH_H5,0.232
RES/Y:1999 - 2010/H:5/E:3,CR_LFINF-DUL_H5,0.145
RES/Y:1999 - 2010/H:5/E:3,CR_LFINF-DUM_H5,0.203
RES/Y:1999 - 2010/H:5/E:3,CR_LFM-DUH_H5,0.064
RES/Y:1999 - 2010/H:5/E:3,CR_LFM-DUL_H5,0.04
RES/Y:1999 - 2010/H:5/E:3,CR_LFM-DUM_H5,0.056
RES/Y:1999 - 2010/H:5/E:3,CR_LWAL-DUH_H5,0.02
RES/Y:1999 - 2010/H:5/E:3,CR_LWAL-DUL_H5,0.0125
RES/Y:1999 - 2010/H:5/E:3,CR_LWAL-DUM_H5,0.0175
RES/Y:1999 - 2010/H:5/E:3,MCF_LWAL-DUH_H5,0.0336
RES/Y:1999 - 2010/H:5/E:3,MCF_LWAL-DUL_H5,0.021
RES/Y:1999 - 2010/H:5/E:3,MCF_LWAL-DUM_H5,0.0294
RES/Y:1999 - 2010/H:5/E:3,MR_LWAL-DUH_H5,0.042
RES/Y:1999 - 2010/H:5/E:3,MR_LWAL-DUL_H5,0.02625
RES/Y:1999 - 2010/H:5/E:3,MR_LWAL-DUM_H5,0.03675
RES/Y:1999 - 2010/H:5/E:3,MUR_LWAL-DNO_H5,0.021
RES/Y:1999 - 2010/H:5/E:4,CR_LFINF-DUH_H5,0.264
RES/Y:1999 - 2010/H:5/E:4,CR_LFINF-DUL_H5,0.165
RES/Y:1999 - 2010/H:5/E:4,CR_LFINF-DUM_H5,0.231
RES/Y:1999 - 2010/H:5/E:4,CR_LFM-DUH_H5,0.06
RES/Y:1999 - 2010/H:5/E:4,CR_LFM-DUL_H5,0.0375
RES/Y:1999 - 2010/H:5/E:4,CR_LFM-DUM_H5,0.0525
RES/Y:1999 - 2010/H:5/E:4,CR_LWAL-DUH_H5,0.02
RES/Y:1999 - 2010/H:5/E:4,CR_LWAL-DUL_H5,0.0125
RES/Y:1999 - 2010/H:5/E:4,CR_LWAL-DUM_H5,0.0175
RES/Y:1999 - 2010/H:5/E:4,MCF_LWAL-DUL_H5,0.0
RES/Y:1999 - 2010/H:5/E:4,MCF_LWAL-DUM_H5,0.0
RES/Y:1999 - 2010/H:5/E:4,MR_LWAL-DUH_H5,0.0504
RES/Y:1999 - 2010/H:5/E:4,MR_LWAL-DUL_H5,0.0315
RES/Y:1999 - 2010/H:5/E:4,MR_LWAL-DUM_H5,0.0441
RES/Y:1999 - 2010/H:5/E:4,MUR_LWAL-DNO_H5,0.014
RES/Y:1999 - 2010/H:5/E:5,CR_LFINF-DUH_H5,0.268
RES/Y:1999 - 2010/H:5/E:5,CR_LFINF-DUL_H5,0.1675
RES/Y:1999 - 2010/H:5/E:5,CR_LFINF-DUM_H5,0.2345
RES/Y:1999 - 2010/H:5/E:5,CR_LFM-DUH_H5,0.096
RES/Y:1999 - 2010/H:5/E:5,CR_LFM-DUL_H5,0.06
RES/Y:1999 - 2010/H:5/E:5,CR_LFM-DUM_H5,0.084
RES/Y:1999 - 2010/H:5/E:5,CR_LWAL-DUH_H5,0.012
RES/Y:1999 - 2010/H:5/E:5,CR_LWAL-DUL_H5,0.0075
RES/Y:1999 - 2010/H:5/E:5,CR_LWAL-DUM_H5,0.0105
RES/Y:1999 - 2010/H:5/E:5,MCF_LWAL-DUL_H5,0.0
RES/Y:1999 - 2010/H:5/E:5,MCF_LWAL-DUM_H5,0.0
RES/Y:1999 - 2010/H:5/E:5,MR_LWAL-DUH_H5,0.024
RES/Y:1999 - 2010/H:5/E:5,MR_LWAL-DUL_H5,0.015
RES/Y:1999 - 2010/H:5/E:5,MR_LWAL-DUM_H5,0.021
RES/Y:1999 - 2010/H:5/E:5,MUR_LWAL-DNO_H5,0.0
RES/Y:1999 - 2010/H:5/E:6,CR_LFINF-DUH_H5,0.268
RES/Y:1999 - 2010/H:5/E:6,CR_LFINF-DUL_H5,0.1675
RES/Y:1999 - 2010/H:5/E:6,CR_LFINF-DUM_H5,0.2345
RES/Y:1999 - 2010/H:5/E:6,CR_LFM-DUH_H5,0.096
RES/Y:1999 - 2010/H:5/E:6,CR_LFM-DUL_H5,0.06
RES/Y:1999 - 2010/H:5/E:6,CR_LFM-DUM_H5,0.084
RES/Y:1999 - 2010/H:5/E:6,CR_LWAL-DUH_H5,0.012
RES/Y:1999 - 2010/H:5/E:6,CR_LWAL-DUL_H5,0.0075
RES/Y:1999 - 2010/H:5/E:6,CR_LWAL-DUM_H5,0.0105
RES/Y:1999 - 2010/H:5/E:6,MR_LWAL-DUH_H5,0.024
RES/Y:1999 - 2010/H:5/E:6,MR_LWAL-DUL_H5,0.015
RES/Y:1999 - 2010/H:5/E:6,MR_LWAL-DUM_H5,0.021
RES/Y:1999 - 2010/H:5/E:6,MUR_LWAL-DNO_H5,0.0
RES/Y:1999 - 2010/H:6/E:1,CR_LDUAL-DUH_H6,0.08
RES/Y:1999 - 2010/H:6/E:1,CR_LDUAL-DUL_H6,0.05
RES/Y:1999 - 2010/H:6/E:1,CR_LDUAL-DUM_H6,0.07
RES/Y:1999 - 2010/H:6/E:1,CR_LFINF-DUH_H6,0.12
RES/Y:1999 - 2010/H:6/E:1,CR_LFINF-DUL_H6,0.075
RES/Y:1999 - 2010/H:6/E:1,CR_LFINF-DUM_H6,0.105
RES/Y:1999 - 2010/H:6/E:1,CR_LFM-DUH_H6,0.2
RES/Y:1999 - 2010/H:6/E:1,CR_LFM-DUL_H6,0.125
RES/Y:1999 - 2010/H:6/E:1,CR_LFM-DUM_H6,0.175
RES/Y:1999 - 2010/H:6/E:1,CR_LWAL-DUH_H6,0.0
RES/Y:1999 - 2010/H:6/E:1,CR_LWAL-DUM_H6,0.0
RES/Y:1999 - 2010/H:6/E:2,CR_LDUAL-DUH_H6,0.08
RES/Y:1999 - 2010/H:6/E:2,CR_LDUAL-DUL_H6,0.05
RES/Y:1999 - 2010/H:6/E:2,CR_LDUAL-DUM_H6,0.07
RES/Y:1999 - 2010/H:6/E:2,CR_LFINF-DUH_H6,0.12
RES/Y:1999 - 2010/H:6/E:2,CR_LFINF-DUL_H6,0.075
RES/Y:1999 - 2010/H:6/E:2,CR_LFINF-DUM_H6,0.105
RES/Y:1999 - 2010/H:6/E:2,CR_LFM-DUH_H6,0.2
RES/Y:1999 - 2010/H:6/E:2,CR_LFM-DUL_H6,0.125
RES/Y:1999 - 2010/H:6/E:2,CR_LFM-DUM_H6,0.175
RES/Y:1999 - 2010/H:6/E:2,CR_LWAL-DUH_H6,0.0
RES/Y:1999 - 2010/H:6/E:2,CR_LWAL-DUM_H6,0.0
RES/Y:1999 - 2010/H:6/E:3,CR_LDUAL-DUH_H6,0.088
RES/Y:1999 - 2010/H:6/E:3,CR_LDUAL-DUL_H6,0.055
RES/Y:1999 - 2010/H:6/E:3,CR_LDUAL-DUM_H6,0.077
RES/Y:1999 - 2010/H:6/E:3,CR_LFINF-DUH_H6,0.06
RES/Y:1999 - 2010/H:6/E:3,CR_LFINF-DUL_H6,0.0375
RES/Y:1999 - 2010/H:6/E:3,CR_LFINF-DUM_H6,0.0525
RES/Y:1999 - 2010/H:6/E:3,CR_LFM-DUH_H6,0.232
RES/Y:1999 - 2010/H:6/E:3,CR_LFM-DUL_H6,0.145
RES/Y:1999 - 2010/H:6/E:3,CR_LFM-DUM_H6,0.203
RES/Y:1999 - 2010/H:6/E:3,CR_LWAL-DUH_H6,0.02
RES/Y:1999 - 2010/H:6/E:3,CR_LWAL-DUL_H6,0.0125
RES/Y:1999 - 2010/H:6/E:3,CR_LWAL-DUM_H6,0.0175
RES/Y:1999 - 2010/H:6/E:3,MCF_LWAL-DUL_H6,0.0
RES/Y:1999 - 2010/H:6/E:3,MCF_LWAL-DUM_H6,0.0
RES/Y:1999 - 2010/H:6/E:3,MR_LWAL-DUH_H5,0.0
RES/Y:1999 - 2010/H:6/E:3,MR_LWAL-DUM_H5,0.0
RES/Y:1999 - 2010/H:6/E:4,CR_LDUAL-DUH_H6,0.1
RES/Y:1999 - 2010/H:6/E:4,CR_LDUAL-DUL_H6,0.0625
RES/Y:1999 - 2010/H:6/E:4,CR_LDUAL-DUM_H6,0.0875
RES/Y:1999 - 2010/H:6/E:4,CR_LFINF-DUH_H6,0.044
RES/Y:1999 - 2010/H:6/E:4,CR_LFINF-DUL_H6,0.0275
RES/Y:1999 - 2010/H:6/E:4,CR_LFINF-DUM_H6,0.0385
RES/Y:1999 - 2010/H:6/E:4,CR_LFM-DUH_H6,0.112
RES/Y:1999 - 2010/H:6/E:4,CR_LFM-DUL_H6,0.07
RES/Y:1999 - 2010/H:6/E:4,CR_LFM-DUM_H6,0.098
RES/Y:1999 - 2010/H:6/E:4,CR_LWAL-DUH_H6,0.084
RES/Y:1999 - 2010/H:6/E:4,CR_LWAL-DUL_H6,0.0525
RES/Y:1999 - 2010/H:6/E:4,CR_LWAL-DUM_H6,0.0735
RES/Y:1999 - 2010/H:6/E:4,MCF_LWAL-DUL_H6,0.0
RES/Y:1999 - 2010/H:6/E:4,MCF_LWAL-DUM_H6,0.0
RES/Y:1999 - 2010/H:6/E:4,MR_LWAL-DUH_H5,0.06
RES/Y:1999 - 2010/H:6/E:4,MR_LWAL-DUL_H5,0.0375
RES/Y:1999 - 2010/H:6/E:4,MR_LWAL-DUM_H5,0.0525
RES/Y:1999 - 2010/H:6/E:5,CR_LDUAL-DUH_H6,0.12
RES/Y:1999 - 2010/H:6/E:5,CR_LDUAL-DUL_H6,0.075
RES/Y:1999 - 2010/H:6/E:5,CR_LDUAL-DUM_H6,0.105
RES/Y:1999 - 2010/H:6/E:5,CR_LFINF-DUH_H6,0.04
RES/Y:1999 - 2010/H:6/E:5,CR_LFINF-DUL_H6,0.025
RES/Y:1999 - 2010/H:6/E:5,CR_LFINF-DUM_H6,0.035
RES/Y:1999 - 2010/H:6/E:5,CR_LFM-DUH_H6,0.1
RES/Y:1999 - 2010/H:6/E:5,CR_LFM-DUL_H6,0.0625
RES/Y:1999 - 2010/H:6/E:5,CR_LFM-DUM_H6,0.0875
RES/Y:1999 - 2010/H:6/E:5,CR_LWAL-DUH_H6,0.14
RES/Y:1999 - 2010/H:6/E:5,CR_LWAL-DUL_H6,0.0875
RES/Y:1999 - 2010/H:6/E:5,CR_LWAL-DUM_H6,0.1225
RES/Y:1999 - 2010/H:6/E:5,MR_LWAL-DUL_H5,0.0
RES/Y:1999 - 2010/H:6/E:5,MR_LWAL-DUM_H5,0.0
RES/Y:1999 - 2010/H:6/E:6,CR_LDUAL-DUH_H6,0.12
RES/Y:1999 - 2010/H:6/E:6,CR_LDUAL-DUL_H6,0.075
RES/Y:1999 - 2010/H:6/E:6,CR_LDUAL-DUM_H6,0.105
RES/Y:1999 - 2010/H:6/E:6,CR_LFINF-DUH_H6,0.04
RES/Y:1999 - 2010/H:6/E:6,CR_LFINF-DUL_H6,0.025
RES/Y:1999 - 2010/H:6/E:6,CR_LFINF-DUM_H6,0.035
RES/Y:1999 - 2010/H:6/E:6,CR_LFM-DUH_H6,0.1
RES/Y:1999 - 2010/H:6/E:6,CR_LFM-DUL_H6,0.0625
RES/Y:1999 - 2010/H:6/E:6,CR_LFM-DUM_H6,0.0875
RES/Y:1999 - 2010/H:6/E:6,CR_LWAL-DUH_H6,0.14
RES/Y:1999 - 2010/H:6/E:6,CR_LWAL-DUL_H6,0.0875
RES/Y:1999 - 2010/H:6/E:6,CR_LWAL-DUM_H6,0.1225
RES/Y:1999 - 2010/H:6/E:6,MCF_LWAL-DUL_H6,0.0
RES/Y:1999 - 2010/H:6/E:6,MCF_LWAL-DUM_H6,0.0
RES/Y:1999 - 2010/H:6/E:6,MR_LWAL-DUH_H5,0.0
RES/Y:1999 - 2010/H:6/E:6,MR_LWAL-DUL_H5,0.0
RES/Y:1999 - 2010/H:6/E:6,MR_LWAL-DUM_H5,0.0
RES/Y:1999 - 2010/H:7/E:2,CR_LDUAL-DUH_H7,0.08
RES/Y:1999 - 2010/H:7/E:2,CR_LDUAL-DUL_H7,0.05
RES/Y:1999 - 2010/H:7/E:2,CR_LDUAL-DUM_H7,0.07
RES/Y:1999 - 2010/H:7/E:2,CR_LFINF-DUH_H7,0.12
RES/Y:1999 - 2010/H:7/E:2,CR_LFINF-DUL_H7,0.075
RES/Y:1999 - 2010/H:7/E:2,CR_LFINF-DUM_H7,0.105
RES/Y:1999 - 2010/H:7/E:2,CR_LFM-DUH_H7,0.2
RES/Y:1999 - 2010/H:7/E:2,CR_LFM-DUL_H7,0.125
RES/Y:1999 - 2010/H:7/E:2,CR_LFM-DUM_H7,0.175
RES/Y:1999 - 2010/H:7/E:2,CR_LWAL-DUH_H7,0.0
RES/Y:1999 - 2010/H:7/E:2,CR_LWAL-DUM_H7,0.0
