taxonomy,conversion,weight
RES/Y:1999 - 2010/H:3/E:4,MCF_LWAL-DUL_H3,0.459
RES/Y:1999 - 2010/H:3/E:4,MCF_LWAL-DUM_H3,0.051
RES/Y:1999 - 2010/H:3/E:4,MR_LWAL-DUH_H3,0.0
RES/Y:1999 - 2010/H:3/E:4,MR_LWAL-DUL_H3,0.0096
RES/Y:1999 - 2010/H:3/E:4,MR_LWAL-DUM_H3,0.0024
RES/Y:1999 - 2010/H:3/E:4,MUR_LWAL-DNO_H3,0.1
RES/Y:1999 - 2010/H:3/E:5,CR_LFINF-DUH_H3,0.0
RES/Y:1999 - 2010/H:3/E:5,CR_LFINF-DUL_H3,0.185
RES/Y:1999 - 2010/H:3/E:5,CR_LFINF-DUM_H3,0.185
RES/Y:1999 - 2010/H:3/E:5,CR_LFM-DUH_H3,0.0
RES/Y:1999 - 2010/H:3/E:5,CR_LFM-DUL_H3,0.025
RES/Y:1999 - 2010/H:3/E:5,CR_LFM-DUM_H3,0.025
RES/Y:1999 - 2010/H:3/E:5,MCF_LWAL-DUH_H3,0.0
RES/Y:1999 - 2010/H:3/E:5,MCF_LWAL-DUL_H3,0.405
RES/Y:1999 - 2010/H:3/E:5,MCF_LWAL-DUM_H3,0.045
RES/Y:1999 - 2010/H:3/E:5,MR_LWAL-DUH_H3,0.0
RES/Y:1999 - 2010/H:3/E:5,MR_LWAL-DUL_H3,0.024
RES/Y:1999 - 2010/H:3/E:5,MR_LWAL-DUM_H3,0.006
RES/Y:1999 - 2010/H:3/E:5,MUR_LWAL-DNO_H3,0.1
RES/Y:1999 - 2010/H:3/E:6,CR_LFINF-DUH_H3,0.0
RES/Y:1999 - 2010/H:3/E:6,CR_LFINF-DUL_H3,0.245
RES/Y:1999 - 2010/H:3/E:6,CR_LFINF-DUM_H3,0.245
RES/Y:1999 - 2010/H:3/E:6,CR_LFM-DUH_H3,0.0
RES/Y:1999 - 2010/H:3/E:6,CR_LFM-DUL_H3,0.07
RES/Y:1999 - 2010/H:3/E:6,CR_LFM-DUM_H3,0.07
RES/Y:1999 - 2010/H:3/E:6,CR_LWAL-DUH_H3,0.0
RES/Y:1999 - 2010/H:3/E:6,CR_LWAL-DUM_H3,0.0
RES/Y:1999 - 2010/H:3/E:6,MCF_LWAL-DUH_H3,0.0
RES/Y:1999 - 2010/H:3/E:6,MCF_LWAL-DUL_H3,0.27
RES/Y:1999 - 2010/H:3/E:6,MCF_LWAL-DUM_H3,0.03
RES/Y:1999 - 2010/H:3/E:6,MR_LWAL-DUH_H3,0.0
RES/Y:1999 - 2010/H:3/E:6,MR_LWAL-DUL_H3,0.024
RES/Y:1999 - 2010/H:3/E:6,MR_LWAL-DUM_H3,0.006
RES/Y:1999 - 2010/H:3/E:6,MUR_LWAL-DNO_H3,0.04
RES/Y:1999 - 2010/H:3/E:6,W_LFM-DUL_H3,0.0
RES/Y:1999 - 2010/H:4/E:1,CR_LFINF-DUH_H4,0.0
RES/Y:1999 - 2010/H:4/E:1,CR_LFINF-DUL_H4,0.0
RES/Y:1999 - 2010/H:4/E:1,CR_LFINF-DUM_H4,0.0
RES/Y:1999 - 2010/H:4/E:1,CR_LFM-DUL_H4,0.0
RES/Y:1999 - 2010/H:4/E:1,CR_LFM-DUM_H4,0.0
RES/Y:1999 - 2010/H:4/E:1,MCF_LWAL-DUH_H4,0.0
RES/Y:1999 - 2010/H:4/E:1,MCF_LWAL-DUL_H4,0.7875
RES/Y:1999 - 2010/H:4/E:1,MCF_LWAL-DUM_H4,0.0875
RES/Y:1999 - 2010/H:4/E:1,MUR_LWAL-DNO_H4,0.125
RES/Y:1999 - 2010/H:4/E:2,CR_LFINF-DUH_H4,0.0
RES/Y:1999 - 2010/H:4/E:2,CR_LFINF-DUL_H4,0.05
RES/Y:1999 - 2010/H:4/E:2,CR_LFINF-DUM_H4,0.05
RES/Y:1999 - 2010/H:4/E:2,CR_LFM-DUH_H4,0.0
RES/Y:1999 - 2010/H:4/E:2,CR_LFM-DUL_H4,0.005
RES/Y:1999 - 2010/H:4/E:2,CR_LFM-DUM_H4,0.005
RES/Y:1999 - 2010/H:4/E:2,CR_LWAL-DUH_H4,0.0
RES/Y:1999 - 2010/H:4/E:2,CR_LWAL-DUM_H4,0.0
RES/Y:1999 - 2010/H:4/E:2,MCF_LWAL-DUH_H4,0.0
RES/Y:1999 - 2010/H:4/E:2,MCF_LWAL-DUL_H4,0.7308
RES/Y:1999 - 2010/H:4/E:2,MCF_LWAL-DUM_H4,0.0812
RES/Y:1999 - 2010/H:4/E:2,MUR_LWAL-DNO_H4,0.07800000000000011
RES/Y:1999 - 2010/H:4/E:3,CR_LFINF-DUH_H4,0.0
RES/Y:1999 - 2010/H:4/E:3,CR_LFINF-DUL_H4,0.1
RES/Y:1999 - 2010/H:4/E:3,CR_LFINF-DUM_H4,0.1
RES/Y:1999 - 2010/H:4/E:3,CR_LFM-DUH_H4,0.0
RES/Y:1999 - 2010/H:4/E:3,CR_LFM-DUL_H4,0.04
RES/Y:1999 - 2010/H:4/E:3,CR_LFM-DUM_H4,0.04
RES/Y:1999 - 2010/H:4/E:3,MCF_LWAL-DUH_H4,0.0
RES/Y:1999 - 2010/H:4/E:3,MCF_LWAL-DUL_H4,0.5787
RES/Y:1999 - 2010/H:4/E:3,MCF_LWAL-DUM_H4,0.0643
RES/Y:1999 - 2010/H:4/E:3,MR_LWAL-DUH_H4,0.0
RES/Y:1999 - 2010/H:4/E:3,MR_LWAL-DUL_H4,0.008
RES/Y:1999 - 2010/H:4/E:3,MR_LWAL-DUM_H4,0.002
RES/Y:1999 - 2010/H:4/E:3,MUR_LWAL-DNO_H4,0.067
RES/Y:1999 - 2010/H:4/E:4,CR_LFINF-DUH_H4,0.0
RES/Y:1999 - 2010/H:4/E:4,CR_LFINF-DUL_H4,0.25
RES/Y:1999 - 2010/H:4/E:4,CR_LFINF-DUM_H4,0.25
RES/Y:1999 - 2010/H:4/E:4,CR_LFM-DUH_H4,0.0
RES/Y:1999 - 2010/H:4/E:4,CR_LFM-DUL_H4,0.03
RES/Y:1999 - 2010/H:4/E:4,CR_LFM-DUM_H4,0.03
RES/Y:1999 - 2010/H:4/E:4,MCF_LWAL-DUH_H4,0.0
RES/Y:1999 - 2010/H:4/E:4,MCF_LWAL-DUL_H4,0.3159
RES/Y:1999 - 2010/H:4/E:4,MCF_LWAL-DUM_H4,0.0351
RES/Y:1999 - 2010/H:4/E:4,MR_LWAL-DUH_H4,0.0
RES/Y:1999 - 2010/H:4/E:4,MR_LWAL-DUL_H4,0.04
RES/Y:1999 - 2010/H:4/E:4,MR_LWAL-DUM_H4,0.01
RES/Y:1999 - 2010/H:4/E:4,MUR_LWAL-DNO_H4,0.039
RES/Y:1999 - 2010/H:4/E:5,CR_LFINF-DUH_H4,0.0
RES/Y:1999 - 2010/H:4/E:5,CR_LFINF-DUL_H4,0.25
RES/Y:1999 - 2010/H:4/E:5,CR_LFINF-DUM_H4,0.25
RES/Y:1999 - 2010/H:4/E:5,CR_LFM-DUH_H4,0.0
RES/Y:1999 - 2010/H:4/E:5,CR_LFM-DUL_H4,0.075
RES/Y:1999 - 2010/H:4/E:5,CR_LFM-DUM_H4,0.075
RES/Y:1999 - 2010/H:4/E:5,MCF_LWAL-DUH_H4,0.0
RES/Y:1999 - 2010/H:4/E:5,MCF_LWAL-DUL_H4,0.2718
RES/Y:1999 - 2010/H:4/E:5,MCF_LWAL-DUM_H4,0.0302
RES/Y:1999 - 2010/H:4/E:5,MR_LWAL-DUH_H4,0.0
RES/Y:1999 - 2010/H:4/E:5,MR_LWAL-DUL_H4,0.0144
RES/Y:1999 - 2010/H:4/E:5,MR_LWAL-DUM_H4,0.0036
RES/Y:1999 - 2010/H:4/E:5,MUR_LWAL-DNO_H4,0.03
RES/Y:1999 - 2010/H:4/E:6,CR_LFINF-DUH_H4,0.0
RES/Y:1999 - 2010/H:4/E:6,CR_LFINF-DUL_H4,0.275
RES/Y:1999 - 2010/H:4/E:6,CR_LFINF-DUM_H4,0.275
RES/Y:1999 - 2010/H:4/E:6,CR_LFM-DUH_H4,0.0
RES/Y:1999 - 2010/H:4/E:6,CR_LFM-DUL_H4,0.125
RES/Y:1999 - 2010/H:4/E:6,CR_LFM-DUM_H4,0.125
RES/Y:1999 - 2010/H:4/E:6,MCF_LWAL-DUH_H4,0.0
RES/Y:1999 - 2010/H:4/E:6,MCF_LWAL-DUL_H4,0.135
RES/Y:1999 - 2010/H:4/E:6,MCF_LWAL-DUM_H4,0.015
RES/Y:1999 - 2010/H:4/E:6,MR_LWAL-DUH_H4,0.0
RES/Y:1999 - 2010/H:4/E:6,MR_LWAL-DUL_H4,0.016
RES/Y:1999 - 2010/H:4/E:6,MR_LWAL-DUM_H4,0.004
RES/Y:1999 - 2010/H:4/E:6,MUR_LWAL-DNO_H4,0.03
RES/Y:1999 - 2010/H:5/E:1,CR_LFINF-DUH_H5,0.0
RES/Y:1999 - 2010/H:5/E:1,CR_LFINF-DUL_H5,0.175
RES/Y:1999 - 2010/H:5/E:1,CR_LFINF-DUM_H5,0.175
RES/Y:1999 - 2010/H:5/E:1,CR_LFM-DUH_H5,0.0
RES/Y:1999 - 2010/H:5/E:1,CR_LFM-DUL_H5,0.15
RES/Y:1999 - 2010/H:5/E:1,CR_LFM-DUM_H5,0.15
RES/Y:1999 - 2010/H:5/E:1,CR_LWAL-DUH_H5,0.0
RES/Y:1999 - 2010/H:5/E:1,CR_LWAL-DUL_H5,0.04
RES/Y:1999 - 2010/H:5/E:1,CR_LWAL-DUM_H5,0.16
RES/Y:1999 - 2010/H:5/E:1,MCF_LWAL-DUL_H5,0.018
RES/Y:1999 - 2010/H:5/E:1,MCF_LWAL-DUM_H5,0.002
RES/Y:1999 - 2010/H:5/E:1,MR_LWAL-DUH_H5,0.0
RES/Y:1999 - 2010/H:5/E:1,MR_LWAL-DUL_H5,0.024
RES/Y:1999 - 2010/H:5/E:1,MR_LWAL-DUM_H5,0.006
RES/Y:1999 - 2010/H:5/E:1,MUR_LWAL-DNO_H5,0.1
RES/Y:1999 - 2010/H:5/E:2,CR_LFINF-DUH_H5,0.0
RES/Y:1999 - 2010/H:5/E:2,CR_LFINF-DUL_H5,0.175
RES/Y:1999 - 2010/H:5/E:2,CR_LFINF-DUM_H5,0.175
RES/Y:1999 - 2010/H:5/E:2,CR_LFM-DUH_H5,0.0
RES/Y:1999 - 2010/H:5/E:2,CR_LFM-DUL_H5,0.15
RES/Y:1999 - 2010/H:5/E:2,CR_LFM-DUM_H5,0.15
RES/Y:1999 - 2010/H:5/E:2,CR_LWAL-DUH_H5,0.0
RES/Y:1999 - 2010/H:5/E:2,CR_LWAL-DUL_H5,0.04
RES/Y:1999 - 2010/H:5/E:2,CR_LWAL-DUM_H5,0.16
RES/Y:1999 - 2010/H:5/E:2,MCF_LWAL-DUL_H5,0.018
RES/Y:1999 - 2010/H:5/E:2,MCF_LWAL-DUM_H5,0.002
RES/Y:1999 - 2010/H:5/E:2,MR_LWAL-DUH_H5,0.0
RES/Y:1999 - 2010/H:5/E:2,MR_LWAL-DUL_H5,0.024
RES/Y:1999 - 2010/H:5/E:2,MR_LWAL-DUM_H5,0.006
RES/Y:1999 - 2010/H:5/E:2,MUR_LWAL-DNO_H5,0.1
RES/Y:1999 - 2010/H:5/E:3,CR_LFINF-DUH_H5,0.0
RES/Y:1999 - 2010/H:5/E:3,CR_LFINF-DUL_H5,0.1
RES/Y:1999 - 2010/H:5/E:3,CR_LFINF-DUM_H5,0.1
RES/Y:1999 - 2010/H:5/E:3,CR_LFM-DUH_H5,0.0
RES/Y:1999 - 2010/H:5/E:3,CR_LFM-DUL_H5,0.05
RES/Y:1999 - 2010/H:5/E:3,CR_LFM-DUM_H5,0.05
RES/Y:1999 - 2010/H:5/E:3,CR_LWAL-DUH_H5,0.0
RES/Y:1999 - 2010/H:5/E:3,CR_LWAL-DUL_H5,0.06
RES/Y:1999 - 2010/H:5/E:3,CR_LWAL-DUM_H5,0.24
RES/Y:1999 - 2010/H:5/E:3,MCF_LWAL-DUH_H5,0.0
RES/Y:1999 - 2010/H:5/E:3,MCF_LWAL-DUL_H5,0.045
RES/Y:1999 - 2010/H:5/E:3,MCF_LWAL-DUM_H5,0.005
RES/Y:1999 - 2010/H:5/E:3,MR_LWAL-DUH_H5,0.0
RES/Y:1999 - 2010/H:5/E:3,MR_LWAL-DUL_H5,0.272
RES/Y:1999 - 2010/H:5/E:3,MR_LWAL-DUM_H5,0.068
RES/Y:1999 - 2010/H:5/E:3,MUR_LWAL-DNO_H5,0.01
RES/Y:1999 - 2010/H:5/E:4,CR_LFINF-DUH_H5,0.0
RES/Y:1999 - 2010/H:5/E:4,CR_LFINF-DUL_H5,0.32
RES/Y:1999 - 2010/H:5/E:4,CR_LFINF-DUM_H5,0.32
RES/Y:1999 - 2010/H:5/E:4,CR_LFM-DUH_H5,0.0
RES/Y:1999 - 2010/H:5/E:4,CR_LFM-DUL_H5,0.075
RES/Y:1999 - 2010/H:5/E:4,CR_LFM-DUM_H5,0.075
RES/Y:1999 - 2010/H:5/E:4,CR_LWAL-DUH_H5,0.0
RES/Y:1999 - 2010/H:5/E:4,CR_LWAL-DUL_H5,0.01
RES/Y:1999 - 2010/H:5/E:4,CR_LWAL-DUM_H5,0.04
RES/Y:1999 - 2010/H:5/E:4,MCF_LWAL-DUL_H5,0.0
RES/Y:1999 - 2010/H:5/E:4,MCF_LWAL-DUM_H5,0.0
RES/Y:1999 - 2010/H:5/E:4,MR_LWAL-DUH_H5,0.0
RES/Y:1999 - 2010/H:5/E:4,MR_LWAL-DUL_H5,0.12
RES/Y:1999 - 2010/H:5/E:4,MR_LWAL-DUM_H5,0.03
RES/Y:1999 - 2010/H:5/E:4,MUR_LWAL-DNO_H5,0.01
RES/Y:1999 - 2010/H:5/E:5,CR_LFINF-DUH_H5,0.0
RES/Y:1999 - 2010/H:5/E:5,CR_LFINF-DUL_H5,0.31
RES/Y:1999 - 2010/H:5/E:5,CR_LFINF-DUM_H5,0.31
RES/Y:1999 - 2010/H:5/E:5,CR_LFM-DUH_H5,0.0
RES/Y:1999 - 2010/H:5/E:5,CR_LFM-DUL_H5,0.15
RES/Y:1999 - 2010/H:5/E:5,CR_LFM-DUM_H5,0.15
RES/Y:1999 - 2010/H:5/E:5,CR_LWAL-DUH_H5,0.0
RES/Y:1999 - 2010/H:5/E:5,CR_LWAL-DUL_H5,0.004
RES/Y:1999 - 2010/H:5/E:5,CR_LWAL-DUM_H5,0.016
RES/Y:1999 - 2010/H:5/E:5,MCF_LWAL-DUL_H5,0.0
RES/Y:1999 - 2010/H:5/E:5,MCF_LWAL-DUM_H5,0.0
RES/Y:1999 - 2010/H:5/E:5,MR_LWAL-DUH_H5,0.0
RES/Y:1999 - 2010/H:5/E:5,MR_LWAL-DUL_H5,0.04
RES/Y:1999 - 2010/H:5/E:5,MR_LWAL-DUM_H5,0.01
RES/Y:1999 - 2010/H:5/E:5,MUR_LWAL-DNO_H5,0.01
RES/Y:1999 - 2010/H:5/E:6,CR_LFINF-DUH_H5,0.0
RES/Y:1999 - 2010/H:5/E:6,CR_LFINF-DUL_H5,0.31
RES/Y:1999 - 2010/H:5/E:6,CR_LFINF-DUM_H5,0.31
RES/Y:1999 - 2010/H:5/E:6,CR_LFM-DUH_H5,0.0
RES/Y:1999 - 2010/H:5/E:6,CR_LFM-DUL_H5,0.15
RES/Y:1999 - 2010/H:5/E:6,CR_LFM-DUM_H5,0.15
RES/Y:1999 - 2010/H:5/E:6,CR_LWAL-DUH_H5,0.0
RES/Y:1999 - 2010/H:5/E:6,CR_LWAL-DUL_H5,0.004
RES/Y:1999 - 2010/H:5/E:6,CR_LWAL-DUM_H5,0.016
RES/Y:1999 - 2010/H:5/E:6,MR_LWAL-DUH_H5,0.0
RES/Y:1999 - 2010/H:5/E:6,MR_LWAL-DUL_H5,0.04
RES/Y:1999 - 2010/H:5/E:6,MR_LWAL-DUM_H5,0.01
RES/Y:1999 - 2010/H:5/E:6,MUR_LWAL-DNO_H5,0.01
RES/Y:1999 - 2010/H:6/E:1,CR_LDUAL-DUH_H6,0.0
RES/Y:1999 - 2010/H:6/E:1,CR_LDUAL-DUL_H6,0.03
RES/Y:1999 - 2010/H:6/E:1,CR_LDUAL-DUM_H6,0.12
RES/Y:1999 - 2010/H:6/E:1,CR_LFINF-DUH_H6,0.0
RES/Y:1999 - 2010/H:6/E:1,CR_LFINF-DUL_H6,0.225
RES/Y:1999 - 2010/H:6/E:1,CR_LFINF-DUM_H6,0.225
RES/Y:1999 - 2010/H:6/E:1,CR_LFM-DUH_H6,0.0
RES/Y:1999 - 2010/H:6/E:1,CR_LFM-DUL_H6,0.2
RES/Y:1999 - 2010/H:6/E:1,CR_LFM-DUM_H6,0.2
RES/Y:1999 - 2010/H:6/E:1,CR_LWAL-DUH_H6,0.0
RES/Y:1999 - 2010/H:6/E:1,CR_LWAL-DUM_H6,0.0
RES/Y:1999 - 2010/H:6/E:2,CR_LDUAL-DUH_H6,0.0
RES/Y:1999 - 2010/H:6/E:2,CR_LDUAL-DUL_H6,0.03
RES/Y:1999 - 2010/H:6/E:2,CR_LDUAL-DUM_H6,0.12
RES/Y:1999 - 2010/H:6/E:2,CR_LFINF-DUH_H6,0.0
RES/Y:1999 - 2010/H:6/E:2,CR_LFINF-DUL_H6,0.225
RES/Y:1999 - 2010/H:6/E:2,CR_LFINF-DUM_H6,0.225
RES/Y:1999 - 2010/H:6/E:2,CR_LFM-DUH_H6,0.0
RES/Y:1999 - 2010/H:6/E:2,CR_LFM-DUL_H6,0.2
RES/Y:1999 - 2010/H:6/E:2,CR_LFM-DUM_H6,0.2
RES/Y:1999 - 2010/H:6/E:2,CR_LWAL-DUH_H6,0.0
RES/Y:1999 - 2010/H:6/E:2,CR_LWAL-DUM_H6,0.0
RES/Y:1999 - 2010/H:6/E:3,CR_LDUAL-DUH_H6,0.0
RES/Y:1999 - 2010/H:6/E:3,CR_LDUAL-DUL_H6,0.03
RES/Y:1999 - 2010/H:6/E:3,CR_LDUAL-DUM_H6,0.12
RES/Y:1999 - 2010/H:6/E:3,CR_LFINF-DUH_H6,0.0
RES/Y:1999 - 2010/H:6/E:3,CR_LFINF-DUL_H6,0.225
RES/Y:1999 - 2010/H:6/E:3,CR_LFINF-DUM_H6,0.225
RES/Y:1999 - 2010/H:6/E:3,CR_LFM-DUH_H6,0.0
RES/Y:1999 - 2010/H:6/E:3,CR_LFM-DUL_H6,0.2
RES/Y:1999 - 2010/H:6/E:3,CR_LFM-DUM_H6,0.2
RES/Y:1999 - 2010/H:6/E:3,CR_LWAL-DUH_H6,0.0
RES/Y:1999 - 2010/H:6/E:3,CR_LWAL-DUL_H6,0.0
RES/Y:1999 - 2010/H:6/E:3,CR_LWAL-DUM_H6,0.0
RES/Y:1999 - 2010/H:6/E:3,MCF_LWAL-DUL_H6,0.0
RES/Y:1999 - 2010/H:6/E:3,MCF_LWAL-DUM_H6,0.0
RES/Y:1999 - 2010/H:6/E:3,MR_LWAL-DUH_H5,0.0
RES/Y:1999 - 2010/H:6/E:3,MR_LWAL-DUM_H5,0.0
RES/Y:1999 - 2010/H:6/E:4,CR_LDUAL-DUH_H6,0.0
RES/Y:1999 - 2010/H:6/E:4,CR_LDUAL-DUL_H6,0.03
RES/Y:1999 - 2010/H:6/E:4,CR_LDUAL-DUM_H6,0.12
RES/Y:1999 - 2010/H:6/E:4,CR_LFINF-DUH_H6,0.0
RES/Y:1999 - 2010/H:6/E:4,CR_LFINF-DUL_H6,0.225
RES/Y:1999 - 2010/H:6/E:4,CR_LFINF-DUM_H6,0.225
RES/Y:1999 - 2010/H:6/E:4,CR_LFM-DUH_H6,0.0
RES/Y:1999 - 2010/H:6/E:4,CR_LFM-DUL_H6,0.075
RES/Y:1999 - 2010/H:6/E:4,CR_LFM-DUM_H6,0.075
RES/Y:1999 - 2010/H:6/E:4,CR_LWAL-DUH_H6,0.0
RES/Y:1999 - 2010/H:6/E:4,CR_LWAL-DUL_H6,0.03
RES/Y:1999 - 2010/H:6/E:4,CR_LWAL-DUM_H6,0.12
RES/Y:1999 - 2010/H:6/E:4,MCF_LWAL-DUL_H6,0.0
RES/Y:1999 - 2010/H:6/E:4,MCF_LWAL-DUM_H6,0.0
RES/Y:1999 - 2010/H:6/E:4,MR_LWAL-DUH_H5,0.0
RES/Y:1999 - 2010/H:6/E:4,MR_LWAL-DUL_H5,0.08
RES/Y:1999 - 2010/H:6/E:4,MR_LWAL-DUM_H5,0.02
RES/Y:1999 - 2010/H:6/E:5,CR_LDUAL-DUH_H6,0.0
RES/Y:1999 - 2010/H:6/E:5,CR_LDUAL-DUL_H6,0.06
RES/Y:1999 - 2010/H:6/E:5,CR_LDUAL-DUM_H6,0.24
RES/Y:1999 - 2010/H:6/E:5,CR_LFINF-DUH_H6,0.0
RES/Y:1999 - 2010/H:6/E:5,CR_LFINF-DUL_H6,0.19
RES/Y:1999 - 2010/H:6/E:5,CR_LFINF-DUM_H6,0.19
RES/Y:1999 - 2010/H:6/E:5,CR_LFM-DUH_H6,0.0
RES/Y:1999 - 2010/H:6/E:5,CR_LFM-DUL_H6,0.125
RES/Y:1999 - 2010/H:6/E:5,CR_LFM-DUM_H6,0.125
RES/Y:1999 - 2010/H:6/E:5,CR_LWAL-DUH_H6,0.0
RES/Y:1999 - 2010/H:6/E:5,CR_LWAL-DUL_H6,0.01
RES/Y:1999 - 2010/H:6/E:5,CR_LWAL-DUM_H6,0.04
RES/Y:1999 - 2010/H:6/E:5,MR_LWAL-DUL_H5,0.016
RES/Y:1999 - 2010/H:6/E:5,MR_LWAL-DUM_H5,0.004
RES/Y:1999 - 2010/H:6/E:6,CR_LDUAL-DUH_H6,0.0
RES/Y:1999 - 2010/H:6/E:6,CR_LDUAL-DUL_H6,0.06
RES/Y:1999 - 2010/H:6/E:6,CR_LDUAL-DUM_H6,0.24
RES/Y:1999 - 2010/H:6/E:6,CR_LFINF-DUH_H6,0.0
RES/Y:1999 - 2010/H:6/E:6,CR_LFINF-DUL_H6,0.19
RES/Y:1999 - 2010/H:6/E:6,CR_LFINF-DUM_H6,0.19
RES/Y:1999 - 2010/H:6/E:6,CR_LFM-DUH_H6,0.0
RES/Y:1999 - 2010/H:6/E:6,CR_LFM-DUL_H6,0.125
RES/Y:1999 - 2010/H:6/E:6,CR_LFM-DUM_H6,0.125
RES/Y:1999 - 2010/H:6/E:6,CR_LWAL-DUH_H6,0.0
RES/Y:1999 - 2010/H:6/E:6,CR_LWAL-DUL_H6,0.01
RES/Y:1999 - 2010/H:6/E:6,CR_LWAL-DUM_H6,0.04
RES/Y:1999 - 2010/H:6/E:6,MCF_LWAL-DUL_H6,0.0
RES/Y:1999 - 2010/H:6/E:6,MCF_LWAL-DUM_H6,0.0
RES/Y:1999 - 2010/H:6/E:6,MR_LWAL-DUH_H5,0.0
RES/Y:1999 - 2010/H:6/E:6,MR_LWAL-DUL_H5,0.016
RES/Y:1999 - 2010/H:6/E:6,MR_LWAL-DUM_H5,0.004
RES/Y:1999 - 2010/H:7/E:2,CR_LDUAL-DUH_H7,0.0
RES/Y:1999 - 2010/H:7/E:2,CR_LDUAL-DUL_H7,0.03
RES/Y:1999 - 2010/H:7/E:2,CR_LDUAL-DUM_H7,0.12
RES/Y:1999 - 2010/H:7/E:2,CR_LFINF-DUH_H7,0.0
RES/Y:1999 - 2010/H:7/E:2,CR_LFINF-DUL_H7,0.225
RES/Y:1999 - 2010/H:7/E:2,CR_LFINF-DUM_H7,0.225
RES/Y:1999 - 2010/H:7/E:2,CR_LFM-DUH_H7,0.0
RES/Y:1999 - 2010/H:7/E:2,CR_LFM-DUL_H7,0.2
RES/Y:1999 - 2010/H:7/E:2,CR_LFM-DUM_H7,0.2
RES/Y:1999 - 2010/H:7/E:2,CR_LWAL-DUH_H7,0.0
RES/Y:1999 - 2010/H:7/E:2,CR_LWAL-DUM_H7,0.0
RES/Y:1999 - 2010/H:7/E:3,CR_LDUAL-DUH_H7,0.0
RES/Y:1999 - 2010/H:7/E:3,CR_LDUAL-DUL_H7,0.03
RES/Y:1999 - 2010/H:7/E:3,CR_LDUAL-DUM_H7,0.12
RES/Y:1999 - 2010/H:7/E:3,CR_LFINF-DUH_H7,0.0
RES/Y:1999 - 2010/H:7/E:3,CR_LFINF-DUL_H7,0.225
RES/Y:1999 - 2010/H:7/E:3,CR_LFINF-DUM_H7,0.225
RES/Y:1999 - 2010/H:7/E:3,CR_LFM-DUH_H7,0.0
RES/Y:1999 - 2010/H:7/E:3,CR_LFM-DUL_H7,0.2
RES/Y:1999 - 2010/H:7/E:3,CR_LFM-DUM_H7,0.2
RES/Y:1999 - 2010/H:7/E:3,CR_LWAL-DUH_H7,0.0
RES/Y:1999 - 2010/H:7/E:3,CR_LWAL-DUL_H7,0.0
RES/Y:1999 - 2010/H:7/E:3,CR_LWAL-DUM_H7,0.0
RES/Y:1999 - 2010/H:7/E:3,MCF_LWAL-DUL_H6,0.0
RES/Y:1999 - 2010/H:7/E:3,MCF_LWAL-DUM_H6,0.0
RES/Y:1999 - 2010/H:7/E:3,MR_LWAL-DUH_H5,0.0
RES/Y:1999 - 2010/H:7/E:3,MR_LWAL-DUM_H5,0.0
RES/Y:1999 - 2010/H:7/E:4,CR_LDUAL-DUH_H7,0.0
RES/Y:1999 - 2010/H:7/E:4,CR_LDUAL-DUL_H7,0.03
RES/Y:1999 - 2010/H:7/E:4,CR_LDUAL-DUM_H7,0.12
RES/Y:1999 - 2010/H:7/E:4,CR_LFINF-DUH_H7,0.0
RES/Y:1999 - 2010/H:7/E:4,CR_LFINF-DUL_H7,0.225
RES/Y:1999 - 2010/H:7/E:4,CR_LFINF-DUM_H7,0.225
RES/Y:1999 - 2010/H:7/E:4,CR_LFM-DUH_H7,0.0
RES/Y:1999 - 2010/H:7/E:4,CR_LFM-DUL_H7,0.075
RES/Y:1999 - 2010/H:7/E:4,CR_LFM-DUM_H7,0.075
RES/Y:1999 - 2010/H:7/E:4,CR_LWAL-DUH_H7,0.0
RES/Y:1999 - 2010/H:7/E:4,CR_LWAL-DUL_H7,0.03
RES/Y:1999 - 2010/H:7/E:4,CR_LWAL-DUM_H7,0.12
RES/Y:1999 - 2010/H:7/E:4,MCF_LWAL-DUL_H6,0.0
RES/Y:1999 - 2010/H:7/E:4,MCF_LWAL-DUM_H6,0.0
RES/Y:1999 - 2010/H:7/E:4,MR_LWAL-DUH_H5,0.0
RES/Y:1999 - 2010/H:7/E:4,MR_LWAL-DUL_H5,0.08
RES/Y:1999 - 2010/H:7/E:4,MR_LWAL-DUM_H5,0.02
RES/Y:1999 - 2010/H:7/E:5,CR_LDUAL-DUH_H7,0.0
RES/Y:1999 - 2010/H:7/E:5,CR_LDUAL-DUL_H7,0.06
RES/Y:1999 - 2010/H:7/E:5,CR_LDUAL-DUM_H7,0.24
RES/Y:1999 - 2010/H:7/E:5,CR_LFINF-DUH_H7,0.0
RES/Y:1999 - 2010/H:7/E:5,CR_LFINF-DUL_H7,0.19
RES/Y:1999 - 2010/H:7/E:5,CR_LFINF-DUM_H7,0.19
RES/Y:1999 - 2010/H:7/E:5,CR_LFM-DUH_H7,0.0
RES/Y:1999 - 2010/H:7/E:5,CR_LFM-DUL_H7,0.125
RES/Y:1999 - 2010/H:7/E:5,CR_LFM-DUM_H7,0.125
RES/Y:1999 - 2010/H:7/E:5,CR_LWAL-DUH_H7,0.0
RES/Y:1999 - 2010/H:7/E:5,CR_LWAL-DUL_H7,0.01
RES/Y:1999 - 2010/H:7/E:5,CR_LWAL-DUM_H7,0.04
RES/Y:1999 - 2010/H:7/E:5,MR_LWAL-DUL_H5,0.016
